Incident_ID,Created_Date,Resolved_Date,closed_at,priority,category,Assigned_To,SLA_Status,Resolution_Time,Category,Priority
INC0009657,2016-03-21 16:42:00,2016-04-19 11:26:00,24/4/2016 12:07,3 - Moderate,Category 46,Group 10,Breached,28.0,Category 46,3 - Moderate
INC0009658,2016-03-21 16:42:00,2016-04-04 10:38:00,9/4/2016 10:59,3 - Moderate,Category 26,?,Breached,13.0,Category 26,3 - Moderate
INC0009659,2016-03-21 16:42:00,2016-03-21 17:20:00,26/3/2016 17:59,3 - Moderate,Category 35,Group 70,Met,0.0,Category 35,3 - Moderate
INC0009660,2016-03-21 16:43:00,2016-04-05 19:30:00,10/4/2016 19:59,3 - Moderate,Category 61,Group 75,Breached,15.0,Category 61,3 - Moderate
INC0009661,2016-03-21 16:43:00,2016-03-21 16:45:00,26/3/2016 16:59,3 - Moderate,Category 24,Group 24,Met,0.0,Category 24,3 - Moderate
INC0009662,2016-03-21 16:43:00,2016-03-24 09:30:00,29/3/2016 09:59,3 - Moderate,Category 46,Group 64,Met,2.0,Category 46,3 - Moderate
INC0009663,2016-03-21 16:45:00,2016-03-24 09:35:00,29/3/2016 09:59,3 - Moderate,Category 46,Group 64,Met,2.0,Category 46,3 - Moderate
INC0009664,2016-03-21 16:45:00,2016-03-21 16:46:00,26/3/2016 16:59,3 - Moderate,Category 24,Group 24,Met,0.0,Category 24,3 - Moderate
INC0009665,2016-03-21 16:46:00,2016-03-21 17:20:00,26/3/2016 17:59,3 - Moderate,Category 46,Group 57,Met,0.0,Category 46,3 - Moderate
INC0009666,2016-03-21 16:46:00,2016-03-21 16:50:00,26/3/2016 16:59,3 - Moderate,Category 37,Group 24,Met,0.0,Category 37,3 - Moderate
INC0009667,2016-03-21 16:47:00,2016-03-21 16:51:00,26/3/2016 16:59,3 - Moderate,Category 24,Group 24,Met,0.0,Category 24,3 - Moderate
INC0009668,2016-03-21 16:51:00,2016-03-30 13:54:00,4/4/2016 13:59,3 - Moderate,Category 42,Group 55,Breached,8.0,Category 42,3 - Moderate
INC0009670,2016-03-21 16:53:00,2016-03-24 11:38:00,29/3/2016 11:59,3 - Moderate,Category 61,Group 54,Met,2.0,Category 61,3 - Moderate
INC0009671,2016-03-21 16:53:00,2016-03-21 16:54:00,26/3/2016 16:59,3 - Moderate,Category 24,Group 24,Met,0.0,Category 24,3 - Moderate
INC0009672,2016-03-21 16:55:00,2016-04-13 17:07:00,18/4/2016 16:11,3 - Moderate,Category 46,Group 10,Breached,23.0,Category 46,3 - Moderate
INC0009673,2016-03-21 16:57:00,2016-06-21 10:21:00,26/6/2016 11:00,3 - Moderate,Category 37,Group 46,Breached,91.0,Category 37,3 - Moderate
INC0009675,2016-03-21 17:02:00,2016-03-24 09:43:00,29/3/2016 09:59,3 - Moderate,Category 46,Group 64,Met,2.0,Category 46,3 - Moderate
INC0009676,2016-03-21 17:03:00,2016-03-24 08:44:00,29/3/2016 08:59,3 - Moderate,Category 42,Group 39,Met,2.0,Category 42,3 - Moderate
INC0009677,2016-03-21 17:04:00,2016-03-24 09:41:00,29/3/2016 09:59,3 - Moderate,Category 46,Group 64,Met,2.0,Category 46,3 - Moderate
INC0009678,2016-03-21 17:04:00,,26/3/2016 17:59,3 - Moderate,Category 42,Group 70,Met,,Category 42,3 - Moderate
INC0009679,2016-03-21 17:06:00,2016-03-23 16:44:00,28/3/2016 16:59,3 - Moderate,Category 57,?,Met,1.0,Category 57,3 - Moderate
INC0009680,2016-03-21 17:07:00,2016-03-24 09:34:00,29/3/2016 09:59,3 - Moderate,Category 46,Group 64,Met,2.0,Category 46,3 - Moderate
INC0009681,2016-03-21 17:11:00,2016-04-04 06:07:00,9/4/2016 06:59,3 - Moderate,Category 26,?,Breached,13.0,Category 26,3 - Moderate
INC0009682,2016-03-21 17:11:00,2016-04-11 09:58:00,16/4/2016 10:07,3 - Moderate,Category 42,Group 33,Breached,20.0,Category 42,3 - Moderate
INC0009684,2016-03-21 17:14:00,2016-03-22 10:59:00,27/3/2016 11:59,3 - Moderate,Category 37,Group 65,Met,0.0,Category 37,3 - Moderate
INC0009685,2016-03-21 17:18:00,2016-03-23 16:59:00,28/3/2016 17:59,3 - Moderate,Category 9,Group 23,Met,1.0,Category 9,3 - Moderate
INC0009686,2016-03-21 17:20:00,,26/3/2016 17:59,3 - Moderate,Category 32,Group 70,Met,,Category 32,3 - Moderate
INC0009690,2016-03-21 17:29:00,2016-03-22 15:59:00,27/3/2016 16:59,3 - Moderate,Category 61,Group 73,Met,0.0,Category 61,3 - Moderate
INC0009691,2016-03-21 17:34:00,2016-03-30 11:47:00,4/4/2016 11:59,3 - Moderate,Category 42,?,Breached,8.0,Category 42,3 - Moderate
INC0009692,2016-03-21 17:40:00,2016-03-23 17:28:00,29/3/2016 08:54,3 - Moderate,Category 46,Group 6,Met,1.0,Category 46,3 - Moderate
INC0009693,2016-03-21 17:41:00,,26/3/2016 17:59,3 - Moderate,Category 42,Group 70,Met,,Category 42,3 - Moderate
INC0009694,2016-03-21 17:42:00,,26/3/2016 17:59,3 - Moderate,Category 26,Group 70,Met,,Category 26,3 - Moderate
INC0009695,2016-03-21 17:49:00,2016-03-21 18:11:00,26/3/2016 18:59,3 - Moderate,Category 44,?,Met,0.0,Category 44,3 - Moderate
INC0009699,2016-03-21 17:52:00,2016-03-30 09:58:00,4/4/2016 09:59,3 - Moderate,Category 23,?,Breached,8.0,Category 23,3 - Moderate
INC0009700,2016-03-21 17:52:00,,26/3/2016 17:59,3 - Moderate,Category 42,Group 70,Met,,Category 42,3 - Moderate
INC0009701,2016-03-21 17:53:00,2016-03-22 16:33:00,27/3/2016 16:59,3 - Moderate,Category 42,Group 39,Met,0.0,Category 42,3 - Moderate
INC0009702,2016-03-21 17:55:00,2016-03-30 09:52:00,4/4/2016 09:59,3 - Moderate,Category 20,?,Breached,8.0,Category 20,3 - Moderate
INC0009703,2016-03-21 18:02:00,2016-03-22 11:36:00,27/3/2016 11:59,3 - Moderate,Category 42,Group 24,Met,0.0,Category 42,3 - Moderate
INC0009704,2016-03-21 18:21:00,2016-03-22 16:42:00,27/3/2016 16:59,3 - Moderate,Category 42,Group 39,Met,0.0,Category 42,3 - Moderate
INC0009705,2016-03-21 18:25:00,2016-04-05 17:31:00,10/4/2016 17:59,3 - Moderate,Category 53,Group 25,Breached,14.0,Category 53,3 - Moderate
INC0009708,2016-03-21 18:28:00,2016-03-22 10:20:00,27/3/2016 10:59,2 - High,Category 42,Group 22,Breached,0.0,Category 42,2 - High
INC0009709,2016-03-21 18:47:00,2016-03-21 18:52:00,26/3/2016 18:59,3 - Moderate,Category 42,Group 64,Met,0.0,Category 42,3 - Moderate
INC0009710,2016-03-21 19:01:00,2016-03-22 08:50:00,27/3/2016 08:59,3 - Moderate,Category 28,Group 66,Met,0.0,Category 28,3 - Moderate
INC0009711,2016-03-21 19:18:00,,26/3/2016 19:59,3 - Moderate,Category 42,Group 70,Met,,Category 42,3 - Moderate
INC0009712,2016-03-21 19:20:00,,26/3/2016 19:59,3 - Moderate,Category 42,Group 70,Met,,Category 42,3 - Moderate
INC0009713,2016-03-21 19:20:00,2016-06-14 17:47:00,19/6/2016 18:00,3 - Moderate,Category 57,Group 34,Breached,84.0,Category 57,3 - Moderate
INC0009715,2016-03-21 19:57:00,2016-06-14 17:46:00,19/6/2016 18:00,3 - Moderate,Category 57,Group 33,Breached,84.0,Category 57,3 - Moderate
INC0009716,2016-03-21 20:10:00,2016-03-31 14:38:00,5/4/2016 14:59,3 - Moderate,Category 26,Group 70,Breached,9.0,Category 26,3 - Moderate
INC0009717,2016-03-21 20:24:00,2016-04-11 16:47:00,16/4/2016 17:07,4 - Low,Category 42,Group 3,Breached,20.0,Category 42,4 - Low
INC0009718,2016-03-21 20:47:00,2016-04-13 16:49:00,18/4/2016 16:12,3 - Moderate,Category 9,Group 25,Breached,22.0,Category 9,3 - Moderate
INC0009719,2016-03-21 21:07:00,2016-03-22 08:02:00,27/3/2016 08:59,3 - Moderate,Category 46,Group 58,Met,0.0,Category 46,3 - Moderate
INC0009720,2016-03-21 21:12:00,2016-03-31 08:56:00,1/4/2016 10:44,3 - Moderate,Category 57,Group 65,Breached,9.0,Category 57,3 - Moderate
INC0009721,2016-03-21 21:21:00,2016-03-22 14:10:00,27/3/2016 14:59,3 - Moderate,Category 53,Group 28,Met,0.0,Category 53,3 - Moderate
INC0009723,2016-03-21 22:11:00,2016-03-21 22:16:00,26/3/2016 22:59,3 - Moderate,Category 37,?,Met,0.0,Category 37,3 - Moderate
INC0009724,2016-03-21 22:16:00,,26/3/2016 22:59,3 - Moderate,Category 20,Group 70,Met,,Category 20,3 - Moderate
INC0009725,2016-03-21 22:17:00,2016-03-26 02:26:00,31/3/2016 02:59,3 - Moderate,Category 26,Group 70,Breached,4.0,Category 26,3 - Moderate
INC0009728,2016-03-21 23:02:00,2016-03-22 01:01:00,27/3/2016 01:59,3 - Moderate,Category 9,?,Met,0.0,Category 9,3 - Moderate
INC0009737,2016-03-22 00:25:00,2016-03-22 00:34:00,27/3/2016 00:59,3 - Moderate,Category 46,Group 70,Met,0.0,Category 46,3 - Moderate
INC0009738,2016-03-22 01:18:00,2016-03-22 01:22:00,27/3/2016 01:59,3 - Moderate,Category 26,Group 70,Met,0.0,Category 26,3 - Moderate
INC0009739,2016-03-22 01:49:00,2016-03-22 14:59:00,27/3/2016 15:59,3 - Moderate,Category 26,Group 25,Met,0.0,Category 26,3 - Moderate
INC0009740,2016-03-22 03:06:00,2016-03-22 03:09:00,27/3/2016 03:59,3 - Moderate,Category 28,Group 70,Met,0.0,Category 28,3 - Moderate
INC0009741,2016-03-22 03:08:00,2016-03-22 03:17:00,27/3/2016 03:59,3 - Moderate,Category 32,Group 70,Met,0.0,Category 32,3 - Moderate
INC0009742,2016-03-22 03:23:00,2016-03-22 04:30:00,27/3/2016 04:59,3 - Moderate,Category 40,Group 70,Met,0.0,Category 40,3 - Moderate
INC0009744,2016-03-22 03:24:00,2016-03-22 03:26:00,23/5/2016 11:07,3 - Moderate,Category 43,Group 22,Breached,0.0,Category 43,3 - Moderate
INC0009745,2016-03-22 03:27:00,2016-04-06 10:51:00,11/4/2016 10:59,3 - Moderate,Category 43,Group 22,Breached,15.0,Category 43,3 - Moderate
INC0009746,2016-03-22 03:46:00,2016-03-22 03:49:00,27/3/2016 03:59,3 - Moderate,Category 46,Group 70,Met,0.0,Category 46,3 - Moderate
INC0009748,2016-03-22 03:57:00,2016-03-22 14:03:00,27/3/2016 14:59,3 - Moderate,Category 37,Group 48,Met,0.0,Category 37,3 - Moderate
INC0009750,2016-03-22 06:03:00,2016-03-22 09:16:00,27/3/2016 09:59,3 - Moderate,Category 26,?,Met,0.0,Category 26,3 - Moderate
INC0009751,2016-03-22 06:19:00,2016-03-31 09:54:00,5/4/2016 09:59,3 - Moderate,Category 26,Group 25,Breached,9.0,Category 26,3 - Moderate
INC0009752,2016-03-22 06:20:00,2016-03-23 15:26:00,28/3/2016 15:59,3 - Moderate,Category 26,Group 24,Met,1.0,Category 26,3 - Moderate
INC0009753,2016-03-22 06:25:00,2016-03-22 06:28:00,27/3/2016 06:59,3 - Moderate,Category 51,Group 64,Met,0.0,Category 51,3 - Moderate
INC0009754,2016-03-22 06:28:00,2016-03-22 10:15:00,27/3/2016 10:59,3 - Moderate,Category 51,Group 64,Met,0.0,Category 51,3 - Moderate
INC0009755,2016-03-22 06:34:00,2016-03-22 06:54:00,27/3/2016 06:59,3 - Moderate,Category 51,Group 64,Met,0.0,Category 51,3 - Moderate
INC0009756,2016-03-22 06:54:00,2016-03-22 06:57:00,27/3/2016 06:59,3 - Moderate,Category 51,Group 64,Met,0.0,Category 51,3 - Moderate
INC0009757,2016-03-22 07:15:00,2016-03-24 16:36:00,29/3/2016 16:59,3 - Moderate,Category 32,Group 39,Met,2.0,Category 32,3 - Moderate
INC0009758,2016-03-22 07:23:00,2016-03-22 07:29:00,27/3/2016 07:59,3 - Moderate,Category 51,Group 64,Met,0.0,Category 51,3 - Moderate
INC0009759,2016-03-22 07:23:00,2016-03-22 07:30:00,27/3/2016 07:59,4 - Low,Category 28,Group 70,Met,0.0,Category 28,4 - Low
INC0009761,2016-03-22 07:28:00,2016-03-22 16:44:00,27/3/2016 16:59,3 - Moderate,Category 43,Group 39,Met,0.0,Category 43,3 - Moderate
INC0009762,2016-03-22 07:35:00,2016-03-29 09:45:00,3/4/2016 09:59,3 - Moderate,Category 32,Group 54,Breached,7.0,Category 32,3 - Moderate
INC0009763,2016-03-22 07:43:00,2016-03-25 20:16:00,30/3/2016 20:59,3 - Moderate,Category 26,Group 70,Met,3.0,Category 26,3 - Moderate
INC0009764,2016-03-22 07:49:00,2016-03-22 07:57:00,27/3/2016 07:59,4 - Low,Category 28,Group 70,Met,0.0,Category 28,4 - Low
INC0009766,2016-03-22 07:53:00,2016-03-23 10:18:00,28/3/2016 10:59,3 - Moderate,Category 57,Group 65,Met,1.0,Category 57,3 - Moderate
INC0009767,2016-03-22 07:57:00,2016-03-31 14:42:00,5/4/2016 14:59,4 - Low,Category 26,?,Met,9.0,Category 26,4 - Low
INC0009769,2016-03-22 08:04:00,2016-04-04 10:31:00,9/4/2016 10:59,3 - Moderate,Category 53,Group 55,Breached,13.0,Category 53,3 - Moderate
INC0009772,2016-03-22 08:06:00,2016-03-22 16:33:00,27/3/2016 16:59,3 - Moderate,Category 43,Group 22,Met,0.0,Category 43,3 - Moderate
INC0009774,2016-03-22 08:09:00,2016-03-23 13:39:00,28/3/2016 13:59,3 - Moderate,Category 57,Group 70,Met,1.0,Category 57,3 - Moderate
INC0009775,2016-03-22 08:09:00,,27/3/2016 08:59,3 - Moderate,Category 32,Group 70,Met,,Category 32,3 - Moderate
INC0009776,2016-03-22 08:14:00,2016-03-30 09:08:00,4/4/2016 09:59,3 - Moderate,Category 26,Group 28,Breached,8.0,Category 26,3 - Moderate
INC0009778,2016-03-22 08:15:00,2016-03-22 10:23:00,27/3/2016 10:59,3 - Moderate,Category 32,Group 33,Met,0.0,Category 32,3 - Moderate
INC0009780,2016-03-22 08:16:00,2016-03-22 16:19:00,27/3/2016 16:59,3 - Moderate,Category 57,Group 28,Met,0.0,Category 57,3 - Moderate
INC0009781,2016-03-22 08:17:00,2016-03-23 10:13:00,28/3/2016 10:59,3 - Moderate,Category 42,Group 39,Met,1.0,Category 42,3 - Moderate
INC0009782,2016-03-22 08:18:00,2016-03-22 14:47:00,27/3/2016 14:59,3 - Moderate,Category 24,Group 25,Met,0.0,Category 24,3 - Moderate
INC0009783,2016-03-22 08:26:00,2016-04-15 19:01:00,20/4/2016 19:07,3 - Moderate,Category 46,Group 33,Breached,24.0,Category 46,3 - Moderate
INC0009787,2016-03-22 08:35:00,2016-03-28 08:43:00,2/4/2016 08:59,3 - Moderate,Category 26,Group 20,Breached,6.0,Category 26,3 - Moderate
INC0009789,2016-03-22 08:38:00,2016-03-31 10:14:00,5/4/2016 10:59,3 - Moderate,Category 34,Group 27,Breached,9.0,Category 34,3 - Moderate
INC0009791,2016-03-22 08:43:00,2016-03-31 14:45:00,5/4/2016 14:59,3 - Moderate,Category 26,?,Breached,9.0,Category 26,3 - Moderate
INC0009792,2016-03-22 08:45:00,2016-03-25 12:22:00,30/3/2016 12:59,3 - Moderate,Category 26,Group 20,Met,3.0,Category 26,3 - Moderate
INC0009793,2016-03-22 08:45:00,2016-03-23 15:19:00,28/3/2016 15:59,3 - Moderate,Category 37,?,Met,1.0,Category 37,3 - Moderate
INC0009795,2016-03-22 08:48:00,2016-04-01 12:04:00,6/4/2016 12:59,3 - Moderate,Category 37,?,Breached,10.0,Category 37,3 - Moderate
INC0009797,2016-03-22 08:49:00,2016-03-29 16:15:00,3/4/2016 16:59,3 - Moderate,Category 32,?,Breached,7.0,Category 32,3 - Moderate
INC0009799,2016-03-22 08:49:00,2016-03-22 09:39:00,27/3/2016 09:59,3 - Moderate,Category 37,Group 46,Met,0.0,Category 37,3 - Moderate
INC0009800,2016-03-22 08:50:00,2016-03-30 09:03:00,4/4/2016 09:59,3 - Moderate,Category 24,Group 28,Breached,8.0,Category 24,3 - Moderate
INC0009801,2016-03-22 08:54:00,2016-03-22 10:16:00,27/3/2016 10:59,3 - Moderate,Category 51,Group 64,Met,0.0,Category 51,3 - Moderate
INC0009804,2016-03-22 08:57:00,2016-04-06 10:51:00,11/4/2016 10:59,3 - Moderate,Category 26,Group 20,Breached,15.0,Category 26,3 - Moderate
INC0009807,2016-03-22 08:58:00,2016-03-28 12:00:00,2/4/2016 12:59,3 - Moderate,Category 26,Group 24,Breached,6.0,Category 26,3 - Moderate
INC0009809,2016-03-22 08:59:00,2016-03-23 13:31:00,28/3/2016 13:59,3 - Moderate,Category 42,Group 70,Met,1.0,Category 42,3 - Moderate
INC0009810,2016-03-22 08:59:00,2016-03-24 16:52:00,29/3/2016 16:59,3 - Moderate,Category 20,?,Met,2.0,Category 20,3 - Moderate
INC0009811,2016-03-22 09:01:00,2016-03-29 16:27:00,3/4/2016 16:59,3 - Moderate,Category 53,?,Breached,7.0,Category 53,3 - Moderate
INC0009812,2016-03-22 09:03:00,2016-03-22 09:08:00,27/3/2016 09:59,3 - Moderate,Category 17,Group 69,Met,0.0,Category 17,3 - Moderate
INC0009813,2016-03-22 09:03:00,2016-04-11 17:41:00,16/4/2016 18:07,3 - Moderate,Category 23,Group 72,Breached,20.0,Category 23,3 - Moderate
INC0009814,2016-03-22 09:07:00,2016-03-23 09:22:00,28/3/2016 09:59,3 - Moderate,Category 26,Group 25,Met,1.0,Category 26,3 - Moderate
INC0009815,2016-03-22 09:07:00,2016-03-22 11:02:00,27/3/2016 11:59,3 - Moderate,Category 9,Group 27,Met,0.0,Category 9,3 - Moderate
INC0009816,2016-03-22 09:07:00,2016-03-23 13:48:00,28/3/2016 13:59,3 - Moderate,Category 26,Group 30,Met,1.0,Category 26,3 - Moderate
INC0009817,2016-03-22 09:07:00,2016-03-31 12:51:00,5/4/2016 12:59,3 - Moderate,Category 37,?,Breached,9.0,Category 37,3 - Moderate
INC0009818,2016-03-22 09:08:00,2016-03-22 16:23:00,27/3/2016 16:59,3 - Moderate,Category 61,Group 73,Met,0.0,Category 61,3 - Moderate
INC0009819,2016-03-22 09:08:00,2016-04-13 16:38:00,18/4/2016 16:13,3 - Moderate,Category 53,Group 22,Breached,22.0,Category 53,3 - Moderate
INC0009820,2016-03-22 09:09:00,2016-03-22 17:49:00,27/3/2016 17:59,3 - Moderate,Category 53,?,Met,0.0,Category 53,3 - Moderate
INC0009822,2016-03-22 09:11:00,2016-03-22 09:49:00,27/3/2016 09:59,3 - Moderate,Category 46,Group 55,Met,0.0,Category 46,3 - Moderate
INC0009823,2016-03-22 09:11:00,2016-03-24 11:37:00,29/3/2016 11:59,3 - Moderate,Category 20,Group 70,Met,2.0,Category 20,3 - Moderate
INC0009824,2016-03-22 09:12:00,,27/3/2016 09:59,3 - Moderate,Category 46,Group 70,Met,,Category 46,3 - Moderate
INC0009827,2016-03-22 09:14:00,2016-03-22 13:10:00,27/3/2016 13:59,3 - Moderate,Category 9,Group 29,Met,0.0,Category 9,3 - Moderate
INC0009828,2016-03-22 09:15:00,2016-03-22 14:06:00,27/3/2016 14:59,3 - Moderate,Category 53,Group 70,Met,0.0,Category 53,3 - Moderate
INC0009830,2016-03-22 09:19:00,2016-04-01 14:51:00,6/4/2016 14:59,3 - Moderate,Category 9,Group 29,Breached,10.0,Category 9,3 - Moderate
INC0009831,2016-03-22 09:20:00,2016-03-22 11:36:00,27/3/2016 11:59,3 - Moderate,Category 43,Group 39,Met,0.0,Category 43,3 - Moderate
INC0009834,2016-03-22 09:23:00,2016-04-01 15:09:00,6/4/2016 15:59,3 - Moderate,Category 9,Group 29,Breached,10.0,Category 9,3 - Moderate
INC0009835,2016-03-22 09:27:00,2016-03-23 18:05:00,28/3/2016 18:59,3 - Moderate,Category 37,?,Met,1.0,Category 37,3 - Moderate
INC0009838,2016-03-22 09:28:00,2016-03-29 16:43:00,3/4/2016 16:59,3 - Moderate,Category 26,?,Breached,7.0,Category 26,3 - Moderate
INC0009840,2016-03-22 09:33:00,2016-03-22 10:06:00,27/3/2016 10:59,3 - Moderate,Category 53,Group 31,Met,0.0,Category 53,3 - Moderate
INC0009841,2016-03-22 09:35:00,2016-03-22 10:14:00,27/3/2016 10:59,3 - Moderate,Category 42,Group 64,Met,0.0,Category 42,3 - Moderate
INC0009843,2016-03-22 09:39:00,2016-03-22 10:13:00,27/3/2016 10:59,3 - Moderate,Category 42,Group 64,Met,0.0,Category 42,3 - Moderate
INC0009844,2016-03-22 09:40:00,2016-04-08 09:51:00,13/4/2016 09:59,3 - Moderate,Category 44,Group 22,Breached,17.0,Category 44,3 - Moderate
INC0009845,2016-03-22 09:43:00,2016-03-22 09:55:00,23/5/2016 11:07,3 - Moderate,Category 44,Group 5,Breached,0.0,Category 44,3 - Moderate
INC0009846,2016-03-22 09:43:00,2016-03-22 16:24:00,27/3/2016 16:59,3 - Moderate,Category 61,Group 73,Met,0.0,Category 61,3 - Moderate
INC0009849,2016-03-22 09:46:00,2016-03-30 12:54:00,4/4/2016 12:59,3 - Moderate,Category 9,?,Breached,8.0,Category 9,3 - Moderate
INC0009851,2016-03-22 09:46:00,2016-03-24 12:06:00,29/3/2016 12:59,3 - Moderate,Category 61,Group 73,Met,2.0,Category 61,3 - Moderate
INC0009852,2016-03-22 09:47:00,2016-03-22 10:11:00,27/3/2016 10:59,3 - Moderate,Category 42,Group 70,Met,0.0,Category 42,3 - Moderate
INC0009854,2016-03-22 09:51:00,2016-04-05 16:38:00,10/4/2016 16:59,3 - Moderate,Category 9,Group 25,Breached,14.0,Category 9,3 - Moderate
INC0009857,2016-03-22 09:55:00,2016-03-23 17:08:00,28/3/2016 17:59,3 - Moderate,Category 32,Group 31,Met,1.0,Category 32,3 - Moderate
INC0009858,2016-03-22 09:55:00,2016-04-04 08:42:00,9/4/2016 08:59,3 - Moderate,Category 28,Group 25,Breached,12.0,Category 28,3 - Moderate
INC0009859,2016-03-22 09:56:00,2016-03-24 15:01:00,29/3/2016 15:59,3 - Moderate,Category 40,Group 28,Met,2.0,Category 40,3 - Moderate
INC0009862,2016-03-22 09:57:00,2016-03-22 16:26:00,27/3/2016 16:59,3 - Moderate,Category 61,Group 73,Met,0.0,Category 61,3 - Moderate
INC0009864,2016-03-22 09:59:00,2016-03-23 14:15:00,28/3/2016 14:59,3 - Moderate,Category 53,Group 66,Met,1.0,Category 53,3 - Moderate
INC0009865,2016-03-22 10:00:00,2016-03-23 17:12:00,28/3/2016 17:59,3 - Moderate,Category 53,Group 31,Met,1.0,Category 53,3 - Moderate
INC0009866,2016-03-22 10:03:00,2016-03-22 10:14:00,27/3/2016 10:59,3 - Moderate,Category 53,Group 70,Met,0.0,Category 53,3 - Moderate
INC0009867,2016-03-22 10:04:00,2016-03-22 10:51:00,27/3/2016 10:59,3 - Moderate,Category 9,Group 25,Met,0.0,Category 9,3 - Moderate
INC0009868,2016-03-22 10:04:00,2016-04-04 11:14:00,9/4/2016 11:59,3 - Moderate,Category 26,?,Breached,13.0,Category 26,3 - Moderate
INC0009869,2016-03-22 10:05:00,2016-04-01 12:34:00,6/4/2016 12:59,3 - Moderate,Category 53,Group 23,Breached,10.0,Category 53,3 - Moderate
INC0009870,2016-03-22 10:06:00,2016-03-22 14:58:00,27/3/2016 14:59,3 - Moderate,Category 38,Group 70,Met,0.0,Category 38,3 - Moderate
INC0009871,2016-03-22 10:07:00,2016-04-12 17:30:00,17/4/2016 18:07,3 - Moderate,Category 42,Group 39,Breached,21.0,Category 42,3 - Moderate
INC0009872,2016-03-22 10:07:00,,27/3/2016 11:59,4 - Low,Category 26,Group 70,Met,,Category 26,4 - Low
INC0009873,2016-03-22 10:08:00,2016-03-22 11:25:00,27/3/2016 11:59,3 - Moderate,Category 38,Group 24,Met,0.0,Category 38,3 - Moderate
INC0009876,2016-03-22 10:13:00,2016-04-05 09:41:00,10/4/2016 09:59,3 - Moderate,Category 53,Group 28,Breached,13.0,Category 53,3 - Moderate
INC0009877,2016-03-22 10:13:00,2016-03-31 10:36:00,5/4/2016 10:59,3 - Moderate,Category 53,Group 66,Breached,9.0,Category 53,3 - Moderate
INC0009878,2016-03-22 10:14:00,,27/3/2016 10:59,3 - Moderate,Category 42,Group 70,Met,,Category 42,3 - Moderate
INC0009881,2016-03-22 10:19:00,2016-03-22 11:07:00,27/3/2016 11:59,3 - Moderate,Category 53,Group 64,Met,0.0,Category 53,3 - Moderate
INC0009884,2016-03-22 10:19:00,2016-03-30 08:36:00,4/4/2016 08:59,3 - Moderate,Category 53,Group 66,Breached,7.0,Category 53,3 - Moderate
INC0009885,2016-03-22 10:20:00,2016-03-22 10:20:00,27/3/2016 10:59,3 - Moderate,Category 51,Group 64,Met,0.0,Category 51,3 - Moderate
INC0009887,2016-03-22 10:20:00,2016-03-23 14:41:00,28/3/2016 14:59,3 - Moderate,Category 32,?,Met,1.0,Category 32,3 - Moderate
INC0009888,2016-03-22 10:20:00,2016-03-22 10:24:00,27/3/2016 10:59,3 - Moderate,Category 51,Group 64,Met,0.0,Category 51,3 - Moderate
INC0009889,2016-03-22 10:22:00,2016-04-06 08:56:00,11/4/2016 08:59,3 - Moderate,Category 26,Group 70,Breached,14.0,Category 26,3 - Moderate
INC0009890,2016-03-22 10:22:00,2016-03-23 08:51:00,28/3/2016 08:59,3 - Moderate,Category 23,Group 25,Met,0.0,Category 23,3 - Moderate
INC0009891,2016-03-22 10:23:00,2016-04-12 15:30:00,17/4/2016 16:07,3 - Moderate,Category 26,Group 25,Breached,21.0,Category 26,3 - Moderate
INC0009893,2016-03-22 10:24:00,2016-03-22 10:34:00,27/3/2016 10:59,3 - Moderate,Category 51,Group 64,Met,0.0,Category 51,3 - Moderate
INC0009894,2016-03-22 10:28:00,2016-04-11 10:05:00,11/4/2016 10:06,3 - Moderate,Category 57,Group 65,Breached,19.0,Category 57,3 - Moderate
INC0009895,2016-03-22 10:28:00,2016-03-22 10:37:00,27/3/2016 10:59,3 - Moderate,Category 32,Group 70,Met,0.0,Category 32,3 - Moderate
INC0009896,2016-03-22 10:28:00,2016-03-25 09:08:00,30/3/2016 09:59,3 - Moderate,Category 26,?,Met,2.0,Category 26,3 - Moderate
